Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ch(t) Open Price,SMA Open Price,Ch(t) High Price,SMA High Price,Ch(t) Low Price,SMA Low Price,Ch(t)- Close Price,SMA Close Price,Label
0.016156028,0.016144578,0.016178977,0.016144578,0.015967903,3.89E-07,0.000150636,1.94E-07,1.12E-06,0.00948826,0,0,0.002852452,0.005034621,0.001381068,0.004986224,0.003659528,0.005066652,0.001356627,0.005011404,1
0.016957447,0.016945429,0.016981534,0.016945429,0.016677588,3.89E-07,0.000150636,2.03E-07,1.12E-06,0.00948826,0,0,0.002843015,0.005160462,0.001376498,0.005110855,0.00364742,0.005193294,0.001352138,0.005136664,1
0.017801418,0.017788802,0.017826705,0.017788802,0.017742115,3.89E-07,0.000150636,2.16E-07,1.12E-06,0.00948826,0,0,0.002852474,0.005292505,0.001381078,0.005241629,0.003659557,0.005326177,0.001356637,0.005268099,1
0.018687943,0.018674699,0.018714489,0.018674699,0.018451799,3.89E-07,0.000150636,2.25E-07,1.12E-06,0.00948826,0,0,0.002854241,0.005431013,0.001381934,0.005378806,0.003661823,0.005465567,0.001357478,0.005405968,1
0.019609929,0.019596031,0.019637784,0.019596031,0.019516326,3.89E-07,0.000150636,2.38E-07,1.12E-06,0.00948826,0,0,0.002827594,0.005576171,0.001369032,0.005522569,0.003627637,0.005611649,0.001344804,0.005550457,1
0.020567376,0.020552799,0.020596591,0.020552799,0.020580853,3.89E-07,0.000150636,2.51E-07,1.12E-06,0.00948826,0,0,0.002798292,0.005728159,0.001354845,0.005673096,0.003590044,0.005764603,0.001330868,0.005701744,1
0.021595745,0.021580439,0.02162642,0.021580439,0.021290538,3.89E-07,0.000150636,2.59E-07,1.12E-06,0.00948826,0,0,0.002865658,0.005887486,0.001387461,0.005830891,0.003676471,0.005924944,0.001362908,0.005860336,1
0.022659574,0.022643515,0.022691761,0.022643515,0.022355065,3.89E-07,0.000150636,2.72E-07,1.12E-06,0.00948826,0,0,0.002823308,0.006054313,0.001366957,0.005996114,0.003622139,0.006092832,0.001342766,0.006026393,1
0.023758865,0.023742027,0.023792614,0.023742027,0.023774434,3.89E-07,0.000150636,2.89E-07,1.12E-06,0.00948826,0,0,0.002780451,0.006228794,0.001346207,0.006168918,0.003567155,0.006268423,0.001322383,0.00620007,1
0.024929078,0.02491141,0.024964489,0.02491141,0.024917815,1.75E-06,0.000150636,1.37E-06,5.06E-06,0.00948826,0,0,0.002822887,0.006411409,0.001366753,0.006349778,0.003621598,0.0064522,0.001342566,0.006381843,1
0.026170213,0.026151665,0.026207386,0.026151665,0.026187361,9.72E-06,0.000150636,7.97E-06,2.81E-05,0.00948826,0,0,0.002853429,0.006602622,0.001381541,0.006539153,0.003660782,0.00664463,0.001357091,0.006572174,1
0.027446809,0.027427356,0.027485795,0.027427356,0.027322857,3.89E-07,0.000150636,3.33E-07,1.12E-06,0.00948826,0,0,0.002795764,0.00680256,0.001353621,0.006737168,0.003586801,0.006845839,0.001329666,0.00677119,1
0.028794326,0.028773919,0.028835227,0.028773919,0.028623945,5.83E-07,0.000225955,5.23E-07,1.69E-06,0.00948826,0,0,0.002813824,0.007011665,0.001362365,0.006944263,0.003609971,0.007056275,0.001338255,0.006979331,1
0.030212766,0.030191354,0.030255682,0.030191354,0.030232564,9.72E-05,0.000150636,9.20E-05,0.000280919,0.00948826,0,0,0.002823308,0.007230369,0.001366957,0.007160865,0.003622139,0.00727637,0.001342766,0.007197026,1
0.031702128,0.03167966,0.031747159,0.03167966,0.031580964,7.78E-07,0.000301273,7.69E-07,2.25E-06,0.00948826,0,0,0.002825297,0.007459089,0.00136792,0.007387386,0.003624689,0.007506545,0.001343712,0.007424691,1
0.033262411,0.033238838,0.033309659,0.033238838,0.033284207,1.94E-05,0.000225955,2.03E-05,5.62E-05,0.00948826,0,0,0.002820782,0.007698229,0.001365734,0.007624228,0.003618897,0.007747208,0.001341564,0.007662729,1
0.034893617,0.034868887,0.034943182,0.034868887,0.034916482,1.94E-05,0.000225955,2.13E-05,5.62E-05,0.00948826,0,0,0.002810667,0.007948185,0.001360836,0.00787178,0.00360592,0.007998753,0.001336754,0.007911532,1
